"AGED -- 2013 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) 
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE BENEFICIARIES 
ENROLLED IN PARTS A AND/OR B 
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY 
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,
01450,ALABAMA,MARENGO,"2,655","10,672,905",334.99,"9,671,975",303.58,"199,542","723,922","77,466","2,561","10,585,164",344.43,0.960,,,,,
01460,ALABAMA,MARION,"4,599","16,237,262",294.22,"15,160,916",274.71,"227,877","771,418","77,052","4,451","19,783,612",370.40,0.979,,,,,
01470,ALABAMA,MARSHALL,"13,846","55,814,341",335.92,"51,488,001",309.88,"532,421","3,615,261","178,657","12,986","60,543,456",388.52,1.010,,,,,
01480,ALABAMA,MOBILE,"33,346","112,899,179",282.14,"105,925,332",264.71,"1,417,066","4,900,980","655,801","30,445","130,819,346",358.08,0.969,,,,,
01490,ALABAMA,MONROE,"2,859","10,051,235",292.97,"9,467,077",275.94,"85,038","476,880","22,240","2,770","11,916,109",358.49,0.925,,,,,
01500,ALABAMA,MONTGOMERY,"22,118","76,451,637",288.04,"68,316,154",257.39,"1,323,411","6,472,642","339,430","20,047","84,202,778",350.02,0.926,,,,,
01510,ALABAMA,MORGAN,"17,278","59,045,221",284.78,"54,737,060",264.00,"682,879","3,451,320","173,962","16,287","70,981,370",363.18,0.972,,,,,
01520,ALABAMA,PERRY,"1,322","5,892,663",371.45,"5,070,436",319.62,"145,310","625,647","51,270","1,266","5,056,721",332.85,1.010,,,,,
01530,ALABAMA,PICKENS,"3,004","13,313,888",369.34,"11,981,655",332.38,"289,828","967,504","74,901","2,899","12,257,045",352.34,0.948,,,,,
01540,ALABAMA,PIKE,"3,578","11,451,611",266.71,"10,340,142",240.83,"187,362","878,565","45,542","3,332","14,381,978",359.69,0.912,,,,,
01550,ALABAMA,RANDOLPH,"3,331","12,858,245",321.68,"11,865,332",296.84,"129,108","815,264","48,541","3,215","12,570,037",325.82,0.975,,,,,
01560,ALABAMA,RUSSELL,"6,613","25,405,597",320.15,"23,356,621",294.33,"255,790","1,668,943","124,243","6,248","27,086,363",361.27,0.980,,,,,
01570,ALABAMA,ST. CLAIR,"6,296","21,769,110",288.13,"20,034,633",265.18,"556,712","835,142","342,624","5,706","24,829,513",362.62,0.960,,,,,
01580,ALABAMA,SHELBY,"10,022","36,005,701",299.39,"33,296,170",276.86,"710,614","1,722,076","276,841","8,971","40,866,927",379.62,0.900,,,,,
01590,ALABAMA,SUMTER,"1,678","7,028,128",349.03,"6,547,415",325.16,"59,078","402,214","19,421","1,643","6,349,431",322.04,0.940,,,,,
01600,ALABAMA,TALLADEGA,"9,191","33,852,649",306.94,"30,609,348",277.53,"513,991","2,485,544","243,766","8,722","37,722,892",360.42,0.940,,,,,
01610,ALABAMA,TALLAPOOSA,"6,404","22,761,553",296.19,"20,662,516",268.88,"343,346","1,651,460","104,231","6,115","30,199,593",411.55,0.972,,,,,
01620,ALABAMA,TUSCALOOSA,"19,605","82,301,146",349.83,"72,734,133",309.16,"2,213,967","6,640,282","712,763","18,282","79,530,543",362.52,0.971,,,,,
01630,ALABAMA,WALKER,"8,924","34,965,886",326.52,"31,384,656",293.07,"912,684","2,193,356","475,190","8,495","38,758,296",380.21,1.060,,,,,
01640,ALABAMA,WASHINGTON,"2,352","9,317,311",330.12,"8,766,896",310.62,"108,344","396,835","45,236","2,276","9,702,803",355.26,0.918,,,,,
01650,ALABAMA,WILCOX,"1,638","6,137,413",312.24,"5,507,341",280.19,"138,132","456,170","35,770","1,598","5,957,333",310.67,0.926,,,,,
01660,ALABAMA,WINSTON,"3,925","16,118,515",342.22,"14,791,439",314.04,"264,759","940,856","121,461","3,733","16,662,766",371.97,1.049,,,,,
02010,ALASKA,ALEUTIANS ISLANDS,340,"1,214,874",297.76,"1,069,057",262.02,"11,274","131,120","3,423",231,"903,454",325.92,0.758,,,,,
02020,ALASKA,ANCHORAGE,"25,103","83,164,730",276.08,"73,272,730",243.24,"1,415,102","8,090,444","386,454","21,862","79,503,229",303.05,0.838,,,,,
02040,ALASKA,BARROW DIVISION,359,"3,078,189",714.53,"2,835,893",658.29,"4,672","236,399","1,225",278,"1,624,666",487.01,0.807,,,,,
02050,ALASKA,BETHEL,711,"3,422,762",401.17,"3,040,366",356.35,"3,404","377,816","1,176",600,"2,087,227",289.89,0.783,,,,,
02060,ALASKA,BRISTOL BAY BOROUGH,565,"2,703,082",398.68,"2,403,111",354.44,"55,227","236,292","8,452",518,"1,949,152",313.57,0.768,,,,,
02070,ALASKA,DILLINGHAM,439,"5,450,291",1034.60,"5,202,435",987.55,"31,947","208,788","7,121",352,"1,475,337",349.27,0.849,,,,,
02080,ALASKA,CORDOVA-MC CARTHY,258,"896,057",289.42,"802,509",259.21,"13,596","76,185","3,767",233,"1,097,982",392.70,,,,,,
02090,ALASKA,FAIRBANKS NORTH STAR,"6,654","23,612,000",295.71,"21,424,814",268.32,"366,635","1,728,714","91,836","5,956","21,439,265",299.97,0.778,,,,,
02100,ALASKA,HAINES,415,"728,631",146.31,"667,940",134.12,"8,775","49,514","2,402",382,"1,472,929",321.32,0.822,,,,,
02110,ALASKA,JUNEAU,"3,555","11,549,365",270.73,"10,595,390",248.37,"300,605","587,518","65,852","3,199","11,683,412",304.35,0.785,,,,,
02120,ALASKA,KENAI-COOK INLET DIVISION,"6,725","25,733,389",318.88,"23,778,262",294.65,"238,334","1,659,260","57,533","6,159","25,902,622",350.47,0.825,,,,,
02130,ALASKA,KETCHIKAN GATEWAY,"1,691","6,758,295",333.05,"6,219,957",306.52,"219,230","269,161","49,947","1,538","6,579,256",356.48,0.877,,,,,
02140,ALASKA,KOBUK,422,"2,472,150",488.18,"2,312,990",456.75,675,"158,229",256,330,"1,672,094",422.25,0.910,,,,,
02150,ALASKA,KODIAK ISLAND BOROUGH,721,"3,061,939",353.90,"2,817,466",325.64,"63,438","174,230","6,805",624,"3,192,005",426.28,0.822,,,,,
02160,ALASKA,KUSKOKWIN,202,"641,327",264.57,"543,884",224.37,0,"97,443",0,147,"542,072",307.30,,,,,,
02170,ALASKA,MATANUSKA-SUSITNA,"7,405","28,337,140",318.90,"25,995,696",292.55,"236,508","2,051,904","53,033","6,687","25,348,647",315.89,0.851,,,,,
02180,ALASKA,NOME,623,"3,697,805",494.62,"3,447,496",461.14,"10,487","237,752","2,070",489,"2,802,284",477.55,0.844,,,,,
02190,ALASKA,OUTER KETCHIKAN DIVISION,209,"803,383",320.33,"734,781",292.97,"10,657","54,768","3,177",169,"686,353",338.44,0.888,,,,,
02200,ALASKA,PRINCE OF WALES,348,"974,144",233.27,"893,002",213.84,"13,527","62,090","5,525",305,"1,627,010",444.54,,,,,,
02210,ALASKA,SEWARD,584,"2,301,911",328.47,"2,160,295",308.26,"18,596","118,689","4,331",529,"2,056,638",323.98,,,,,,
02220,ALASKA,SITKA BOROUGH,"1,034","5,000,322",402.99,"4,698,703",378.68,"95,384","183,303","22,932",914,"5,791,022",527.99,0.917,,,,,
02230,ALASKA,SKAGWAY-YAKUTAT,435,"1,160,792",222.37,"1,019,548",195.32,"53,140","76,410","11,694",397,"1,141,767",239.67,0.771,,,,,
02240,ALASKA,SOUTHEAST FAIRBANKS,536,"2,006,015",311.88,"1,773,487",275.73,"21,943","204,364","6,221",490,"1,864,696",317.13,0.809,,,,,
